    80    0.22885E+04    0.55281E+00    0.64607E-01   -0.13550E+02
    81    0.23108E+04    0.56855E+00    0.64851E-01   -0.14097E+02
    82    0.23335E+04    0.58437E+00    0.65063E-01   -0.14652E+02
    83    0.23564E+04    0.60025E+00    0.65244E-01   -0.15216E+02
    84    0.23797E+04    0.61619E+00    0.65392E-01   -0.15785E+02
    85    0.24031E+04    0.63216E+00    0.65509E-01   -0.16362E+02
    86    0.24268E+04    0.64818E+00    0.65595E-01   -0.16946E+02
    87    0.24510E+04    0.66422E+00    0.65649E-01   -0.17535E+02
    88    0.24752E+04    0.68029E+00    0.65672E-01   -0.18130E+02
    89    0.24999E+04    0.69637E+00    0.65664E-01   -0.18731E+02
    90    0.25248E+04    0.71243E+00    0.65626E-01   -0.19336E+02
    91    0.25499E+04    0.72846E+00    0.65556E-01   -0.19945E+02
    92    0.25754E+04    0.74443E+00    0.65457E-01   -0.20557E+02
    93    0.26012E+04    0.76035E+00    0.65329E-01   -0.21172E+02
    94    0.26271E+04    0.77617E+00    0.65171E-01   -0.21790E+02
    95    0.26535E+04    0.79189E+00    0.64985E-01   -0.22410E+02
    96    0.26798E+04    0.80750E+00    0.64772E-01   -0.23033E+02
    97    0.27067E+04    0.82298E+00    0.64531E-01   -0.23657E+02
    98    0.27339E+04    0.83832E+00    0.64264E-01   -0.24280E+02
    99    0.27612E+04    0.85348E+00    0.63970E-01   -0.24906E+02
   100    0.27889E+04    0.86846E+00    0.63651E-01   -0.25530E+02
   101    0.28167E+04    0.88332E+00    0.63308E-01   -0.26155E+02
   102    0.28452E+04    0.89791E+00    0.62940E-01   -0.26779E+02
   103    0.28737E+04    0.91231E+00    0.62549E-01   -0.27403E+02
   104    0.29025E+04    0.92652E+00    0.62135E-01   -0.28024E+02
   105    0.29315E+04    0.94046E+00    0.61698E-01   -0.28643E+02
   106    0.29608E+04    0.95421E+00    0.61241E-01   -0.29260E+02
   107    0.29900E+04    0.96762E+00    0.60762E-01   -0.29873E+02
   108    0.30198E+04    0.98077E+00    0.60264E-01   -0.30483E+02
   109    0.30497E+04    0.99358E+00    0.59746E-01   -0.31090E+02
   110    0.30798E+04    0.10061E+01    0.59210E-01   -0.31690E+02
   111    0.31100E+04    0.10183E+01    0.58655E-01   -0.32287E+02
   112    0.31405E+04    0.10302E+01    0.58083E-01   -0.32879E+02
   113    0.31713E+04    0.10417E+01    0.57495E-01   -0.33464E+02
   114    0.32022E+04    0.10529E+01    0.56891E-01   -0.34043E+02
   115    0.32335E+04    0.10637E+01    0.56272E-01   -0.34615E+02
   116    0.32647E+04    0.10742E+01    0.55638E-01   -0.35179E+02
   117    0.32964E+04    0.10842E+01    0.54991E-01   -0.35735E+02
   118    0.33282E+04    0.10939E+01    0.54331E-01   -0.36284E+02
   119    0.33601E+04    0.11032E+01    0.53660E-01   -0.36822E+02
   120    0.33923E+04    0.11120E+01    0.52978E-01   -0.37351E+02
   121    0.34244E+04    0.11206E+01    0.52286E-01   -0.37870E+02
   122    0.34568E+04    0.11285E+01    0.51584E-01   -0.38379E+02
   123    0.34893E+04    0.11360E+01    0.50874E-01   -0.38877E+02
   124    0.35219E+04    0.11431E+01    0.50157E-01   -0.39362E+02
   125    0.35546E+04    0.11497E+01    0.49432E-01   -0.39835E+02
   126    0.35874E+04    0.11559E+01    0.48702E-01   -0.40296E+02
   127    0.36203E+04    0.11616E+01    0.47967E-01   -0.40745E+02
   128    0.36532E+04    0.11668E+01    0.47228E-01   -0.41180E+02
   129    0.36863E+04    0.11715E+01    0.46484E-01   -0.41601E+02
   130    0.37195E+04    0.11756E+01    0.45738E-01   -0.42007E+02
   131    0.37527E+04    0.11794E+01    0.44989E-01   -0.42400E+02
   132    0.37861E+04    0.11825E+01    0.44238E-01   -0.42776E+02
   133    0.38194E+04    0.11852E+01    0.43485E-01   -0.43138E+02
   134    0.38528E+04    0.11875E+01    0.42732E-01   -0.43482E+02
   135    0.38862E+04    0.11892E+01    0.41979E-01   -0.43810E+02
   136    0.39196E+04    0.11903E+01    0.41226E-01   -0.44119E+02
   137    0.39530E+04    0.11910E+01    0.40475E-01   -0.44412E+02
   138    0.39864E+04    0.11911E+01    0.39725E-01   -0.44686E+02
   139    0.40195E+04    0.11908E+01    0.38978E-01   -0.44940E+02
   140    0.40529E+04    0.11899E+01    0.38233E-01   -0.45177E+02
   141    0.40860E+04    0.11885E+01    0.37493E-01   -0.45393E+02
   142    0.41192E+04    0.11866E+01    0.36756E-01   -0.45589E+02
   143    0.41523E+04    0.11842E+01    0.36024E-01   -0.45765E+02
   144    0.41853E+04    0.11813E+01    0.35298E-01   -0.45921E+02
   145    0.42181E+04    0.11780E+01    0.34578E-01   -0.46056E+02
   146    0.42511E+04    0.11741E+01    0.33865E-01   -0.46170E+02
   147    0.42837E+04    0.11698E+01    0.33159E-01   -0.46261E+02
   148    0.43162E+04    0.11650E+01    0.32461E-01   -0.46331E+02
   149    0.43486E+04    0.11597E+01    0.31771E-01   -0.46379E+02
   150    0.43808E+04    0.11541E+01    0.31091E-01   -0.46402E+02
   151    0.44128E+04    0.11480E+01    0.30420E-01   -0.46403E+02
   152    0.44446E+04    0.11413E+01    0.29760E-01   -0.46381E+02
   153    0.44763E+04    0.11343E+01    0.29110E-01   -0.46334E+02
   154    0.45077E+04    0.11269E+01    0.28471E-01   -0.46263E+02
   155    0.45390E+04    0.11191E+01    0.27843E-01   -0.46168E+02
   156    0.45699E+04    0.11109E+01    0.27226E-01   -0.46050E+02
   157    0.46007E+04    0.11024E+01    0.26621E-01   -0.45906E+02
   158    0.46313E+04    0.10935E+01    0.26026E-01   -0.45737E+02
   159    0.46616E+04    0.10842E+01    0.25443E-01   -0.45543E+02
   160    0.46917E+04    0.10746E+01    0.24872E-01   -0.45324E+02
   161    0.47215E+04    0.10648E+01    0.24313E-01   -0.45079E+02
   162    0.47511E+04    0.10546E+01    0.23765E-01   -0.44810E+02
   163    0.47806E+04    0.10441E+01    0.23230E-01   -0.44514E+02
   164    0.48096E+04    0.10334E+01    0.22707E-01   -0.44193E+02
   165    0.48385E+04    0.10224E+01    0.22196E-01   -0.43846E+02
   166    0.48671E+04    0.10112E+01    0.21698E-01   -0.43472E+02
   167    0.48955E+04    0.99968E+00    0.21213E-01   -0.43074E+02
   168    0.49235E+04    0.98816E+00    0.20740E-01   -0.42649E+02
   169    0.49512E+04    0.97635E+00    0.20281E-01   -0.42196E+02
   170    0.49785E+04    0.96447E+00    0.19835E-01   -0.41718E+02
   171    0.50055E+04    0.95253E+00    0.19402E-01   -0.41212E+02
   172    0.50321E+04    0.94044E+00    0.18983E-01   -0.40680E+02
   173    0.50582E+04    0.92822E+00    0.18577E-01   -0.40121E+02
   174    0.50841E+04    0.91615E+00    0.18186E-01   -0.39535E+02
   175    0.51096E+04    0.90395E+00    0.17808E-01   -0.38922E+02
   176    0.51346E+04    0.89183E+00    0.17444E-01   -0.38283E+02
   177    0.51592E+04    0.87973E+00    0.17095E-01   -0.37617E+02
   178    0.51833E+04    0.86786E+00    0.16760E-01   -0.36924E+02
   179    0.52070E+04    0.85593E+00    0.16438E-01   -0.36203E+02
   180    0.52305E+04    0.84417E+00    0.16130E-01   -0.35457E+02
   181    0.52534E+04    0.83257E+00    0.15836E-01   -0.34685E+02
   182    0.52758E+04    0.82122E+00    0.15555E-01   -0.33886E+02
   183    0.52978E+04    0.81003E+00    0.15286E-01   -0.33061E+02
   184    0.53193E+04    0.79908E+00    0.15031E-01   -0.32209E+02
   185    0.53404E+04    0.78852E+00    0.14788E-01   -0.31333E+02
   186    0.53607E+04    0.77821E+00    0.14557E-01   -0.30429E+02
   187    0.53809E+04    0.76830E+00    0.14338E-01   -0.29499E+02
   188    0.54005E+04    0.75876E+00    0.14131E-01   -0.28545E+02
   189    0.54195E+04    0.74964E+00    0.13936E-01   -0.27565E+02
   190    0.54383E+04    0.74099E+00    0.13752E-01   -0.26561E+02
   191    0.54563E+04    0.73284E+00    0.13579E-01   -0.25531E+02
   192    0.54738E+04    0.72519E+00    0.13418E-01   -0.24475E+02
   193    0.54908E+04    0.71811E+00    0.13267E-01   -0.23397E+02
   194    0.55074E+04    0.71162E+00    0.13126E-01   -0.22294E+02
   195    0.55233E+04    0.70576E+00    0.12996E-01   -0.21167E+02
   196    0.55387E+04    0.70057E+00    0.12876E-01   -0.20017E+02
   197    0.55536E+04    0.69609E+00    0.12765E-01   -0.18844E+02
   198    0.55679E+04    0.69234E+00    0.12664E-01   -0.17648E+02
   199    0.55817E+04    0.68937E+00    0.12573E-01   -0.16429E+02
   200    0.55950E+04    0.68720E+00    0.12491E-01   -0.15189E+02
   201    0.56077E+04    0.68590E+00    0.12417E-01   -0.13927E+02
   202    0.56198E+04    0.68547E+00    0.12353E-01   -0.12643E+02
   203    0.56313E+04    0.68597E+00    0.12297E-01   -0.11338E+02
   204    0.56421E+04    0.68742E+00    0.12248E-01   -0.10014E+02
   205    0.56524E+04    0.68988E+00    0.12208E-01   -0.86689E+01
   206    0.56620E+04    0.69337E+00    0.12175E-01   -0.73041E+01
   207    0.56710E+04    0.69792E+00    0.12149E-01   -0.59200E+01
   208    0.56793E+04    0.70359E+00    0.12130E-01   -0.45171E+01
   209    0.56870E+04    0.71039E+00    0.12118E-01   -0.30958E+01
   210    0.56941E+04    0.71837E+00    0.12112E-01   -0.16570E+01
   211    0.57005E+04    0.72757E+00    0.12111E-01   -0.20065E+00
   212    0.57062E+04    0.73802E+00    0.12116E-01    0.12722E+01
   213    0.57113E+04    0.74975E+00    0.12127E-01    0.27617E+01
   214    0.57158E+04    0.76278E+00    0.12142E-01    0.42667E+01
   215    0.57196E+04    0.77727E+00    0.12162E-01    0.57863E+01
   216    0.57228E+04    0.79306E+00    0.12186E-01    0.73210E+01
   217    0.57254E+04    0.81030E+00    0.12214E-01    0.88690E+01
   218    0.57273E+04    0.82899E+00    0.12246E-01    0.10430E+02
   219    0.57286E+04    0.84912E+00    0.12282E-01    0.12006E+02
   220    0.57293E+04    0.87086E+00    0.12320E-01    0.13592E+02
   221    0.57293E+04    0.89411E+00    0.12361E-01    0.15190E+02
   222    0.57288E+04    0.91904E+00    0.12404E-01    0.16799E+02
   223    0.57275E+04    0.94556E+00    0.12450E-01    0.18419E+02
   224    0.57257E+04    0.97368E+00    0.12497E-01    0.20047E+02
   225    0.57233E+04    0.10036E+01    0.12546E-01    0.21686E+02
   226    0.57202E+04    0.10352E+01    0.12596E-01    0.23331E+02
   227    0.57165E+04    0.10685E+01    0.12646E-01    0.24985E+02
   228    0.57122E+04    0.11036E+01    0.12698E-01    0.26647E+02
   229    0.57073E+04    0.11406E+01    0.12750E-01    0.28313E+02
   230    0.57017E+04    0.11793E+01    0.12802E-01    0.29986E+02
   231    0.56954E+04    0.12200E+01    0.12854E-01    0.31665E+02
   232    0.56886E+04    0.12624E+01    0.12906E-01    0.33347E+02
   233    0.56811E+04    0.13070E+01    0.12958E-01    0.35032E+02
   234    0.56730E+04    0.13534E+01    0.13010E-01    0.36721E+02
   235    0.56642E+04    0.14017E+01    0.13061E-01    0.38411E+02
   236    0.56548E+04    0.14521E+01    0.13111E-01    0.40102E+02
   237    0.56448E+04    0.15045E+01    0.13161E-01    0.41795E+02
   238    0.56342E+04    0.15590E+01    0.13209E-01    0.43487E+02
   239    0.56230E+04    0.16154E+01    0.13256E-01    0.45179E+02
   240    0.56111E+04    0.16740E+01    0.13302E-01    0.46868E+02
   241    0.55987E+04    0.17347E+01    0.13346E-01    0.48555E+02
   242    0.55857E+04    0.17974E+01    0.13388E-01    0.50239E+02
   243    0.55721E+04    0.18623E+01    0.13428E-01    0.51919E+02
   244    0.55579E+04    0.19294E+01    0.13466E-01    0.53596E+02
   245    0.55430E+04    0.19986E+01    0.13502E-01    0.55266E+02
   246    0.55277E+04    0.20701E+01    0.13535E-01    0.56931E+02
   247    0.55118E+04    0.21436E+01    0.13566E-01    0.58589E+02
   248    0.54953E+04    0.22196E+01    0.13593E-01    0.60240E+02
   249    0.54783E+04    0.22976E+01    0.13618E-01    0.61882E+02
   250    0.54608E+04    0.23780E+01    0.13640E-01    0.63515E+02
   251    0.54427E+04    0.24606E+01    0.13658E-01    0.65140E+02
   252    0.54240E+04    0.25454E+01    0.13672E-01    0.66754E+02
   253    0.54050E+04    0.26324E+01    0.13683E-01    0.68356E+02
   254    0.53854E+04    0.27218E+01    0.13691E-01    0.69946E+02
   255    0.53652E+04    0.28133E+01    0.13695E-01    0.71525E+02
   256    0.53446E+04    0.29073E+01    0.13696E-01    0.73092E+02
   257    0.53236E+04    0.30033E+01    0.13693E-01    0.74639E+02
   258    0.53020E+04    0.31017E+01    0.13687E-01    0.76178E+02
   259    0.52799E+04    0.32024E+01    0.13677E-01    0.77696E+02
   260    0.52575E+04    0.33053E+01    0.13664E-01    0.79205E+02
   261    0.52345E+04    0.34105E+01    0.13647E-01    0.80685E+02
   262    0.52110E+04    0.35180E+01    0.13628E-01    0.82158E+02
   263    0.51874E+04    0.36278E+01    0.13604E-01    0.83616E+02
   264    0.51631E+04    0.37397E+01    0.13578E-01    0.85051E+02
   265    0.51383E+04    0.38539E+01    0.13548E-01    0.86457E+02
   266    0.51132E+04    0.39705E+01    0.13515E-01    0.87855E+02
   267    0.50876E+04    0.40891E+01    0.13479E-01    0.89223E+02
   268    0.50616E+04    0.42102E+01    0.13439E-01    0.90576E+02
   269    0.50351E+04    0.43333E+01    0.13396E-01    0.91907E+02
   270    0.50083E+04    0.44586E+01    0.13350E-01    0.93216E+02
   271    0.49811E+04    0.45860E+01    0.13301E-01    0.94502E+02
   272    0.49536E+04    0.47159E+01    0.13249E-01    0.95758E+02
   273    0.49257E+04    0.48475E+01    0.13193E-01    0.96999E+02
   274    0.48975E+04    0.49816E+01    0.13135E-01    0.98202E+02
   275    0.48689E+04    0.51175E+01    0.13073E-01    0.99391E+02
   276    0.48401E+04    0.52556E+01    0.13008E-01    0.10054E+03
   277    0.48108E+04    0.53957E+01    0.12940E-01    0.10168E+03
   278    0.47813E+04    0.55379E+01    0.12869E-01    0.10278E+03
   279    0.47515E+04    0.56821E+01    0.12795E-01    0.10385E+03
   280    0.47214E+04    0.58282E+01    0.12719E-01    0.10490E+03
   281    0.46911E+04    0.59763E+01    0.12640E-01    0.10591E+03
   282    0.46604E+04    0.61262E+01    0.12558E-01    0.10690E+03
   283    0.46295E+04    0.62780E+01    0.12474E-01    0.10786E+03
   284    0.45984E+04    0.64317E+01    0.12388E-01    0.10878E+03
   285    0.45671E+04    0.65873E+01    0.12300E-01    0.10968E+03
   286    0.45355E+04    0.67446E+01    0.12209E-01    0.11053E+03
   287    0.45036E+04    0.69036E+01    0.12117E-01    0.11137E+03
   288    0.44716E+04    0.70644E+01    0.12023E-01    0.11217E+03
   289    0.44394E+04    0.72268E+01    0.11927E-01    0.11293E+03
   290    0.44070E+04    0.73907E+01    0.11830E-01    0.11367E+03
   291    0.43744E+04    0.75569E+01    0.11731E-01    0.11436E+03
   292    0.43414E+04    0.77242E+01    0.11631E-01    0.11503E+03
   293    0.43086E+04    0.78923E+01    0.11530E-01    0.11566E+03
   294    0.42755E+04    0.80626E+01    0.11427E-01    0.11626E+03
   295    0.42424E+04    0.82336E+01    0.11324E-01    0.11681E+03
   296    0.42090E+04    0.84069E+01    0.11220E-01    0.11734E+03
   297    0.41755E+04    0.85802E+01    0.11115E-01    0.11783E+03
   298    0.41419E+04    0.87558E+01    0.11009E-01    0.11828E+03
   299    0.41082E+04    0.89328E+01    0.10903E-01    0.11870E+03
   300    0.40744E+04    0.91099E+01    0.10797E-01    0.11907E+03
   301    0.40405E+04    0.92884E+01    0.10690E-01    0.11941E+03
   302    0.40066E+04    0.94677E+01    0.10583E-01    0.11973E+03
   303    0.39726E+04    0.96485E+01    0.10476E-01    0.12000E+03
   304    0.39385E+04    0.98308E+01    0.10370E-01    0.12022E+03
   305    0.39045E+04    0.10013E+02    0.10263E-01    0.12041E+03
   306    0.38704E+04    0.10196E+02    0.10156E-01    0.12057E+03
   307    0.38362E+04    0.10380E+02    0.10050E-01    0.12067E+03
   308    0.38021E+04    0.10566E+02    0.99441E-02    0.12076E+03
   309    0.37680E+04    0.10751E+02    0.98388E-02    0.12079E+03
   310    0.37339E+04    0.10937E+02    0.97339E-02    0.12080E+03
   311    0.36999E+04    0.11124E+02    0.96298E-02    0.12075E+03
   312    0.36659E+04    0.11311E+02    0.95264E-02    0.12068E+03
   313    0.36319E+04    0.11498E+02    0.94238E-02    0.12056E+03
   314    0.35980E+04    0.11687E+02    0.93221E-02    0.12041E+03
   315    0.35642E+04    0.11874E+02    0.92215E-02    0.12022E+03
   316    0.35304E+04    0.12063E+02    0.91219E-02    0.11998E+03
   317    0.34968E+04    0.12250E+02    0.90236E-02    0.11971E+03
   318    0.34632E+04    0.12439E+02    0.89265E-02    0.11941E+03
   319    0.34297E+04    0.12628E+02    0.88308E-02    0.11906E+03
   320    0.33964E+04    0.12816E+02    0.87366E-02    0.11868E+03
   321    0.33632E+04    0.13005E+02    0.86439E-02    0.11826E+03
   322    0.33301E+04    0.13193E+02    0.85528E-02    0.11780E+03
   323    0.32972E+04    0.13380E+02    0.84635E-02    0.11730E+03
   324    0.32644E+04    0.13568E+02    0.83760E-02    0.11676E+03
   325    0.32319E+04    0.13754E+02    0.82904E-02    0.11619E+03
   326    0.31994E+04    0.13941E+02    0.82067E-02    0.11557E+03
   327    0.31672E+04    0.14127E+02    0.81252E-02    0.11492E+03
   328    0.31352E+04    0.14311E+02    0.80457E-02    0.11424E+03
   329    0.31033E+04    0.14496E+02    0.79684E-02    0.11351E+03
   330    0.30717E+04    0.14679E+02    0.78931E-02    0.11275E+03
   331    0.30403E+04    0.14862E+02    0.78199E-02    0.11196E+03
   332    0.30092E+04    0.15044E+02    0.77488E-02    0.11113E+03
   333    0.29782E+04    0.15225E+02    0.76798E-02    0.11027E+03
   334    0.29475E+04    0.15405E+02    0.76129E-02    0.10937E+03
   335    0.29170E+04    0.15583E+02    0.75481E-02    0.10843E+03
   336    0.28868E+04    0.15760E+02    0.74854E-02    0.10746E+03
   337    0.28569E+04    0.15936E+02    0.74247E-02    0.10644E+03
   338    0.28273E+04    0.16111E+02    0.73662E-02    0.10540E+03
   339    0.27980E+04    0.16285E+02    0.73098E-02    0.10433E+03
   340    0.27689E+04    0.16457E+02    0.72555E-02    0.10323E+03
   341    0.27401E+04    0.16626E+02    0.72033E-02    0.10208E+03
   342    0.27116E+04    0.16796E+02    0.71532E-02    0.10091E+03
   343    0.26834E+04    0.16963E+02    0.71052E-02    0.99704E+02
   344    0.26556E+04    0.17128E+02    0.70593E-02    0.98468E+02
   345    0.26281E+04    0.17291E+02    0.70156E-02    0.97201E+02
   346    0.26009E+04    0.17453E+02    0.69739E-02    0.95912E+02
   347    0.25740E+04    0.17612E+02    0.69344E-02    0.94585E+02
   348    0.25475E+04    0.17769E+02    0.68970E-02    0.93227E+02
   349    0.25213E+04    0.17924E+02    0.68617E-02    0.91839E+02
   350    0.24955E+04    0.18077E+02    0.68285E-02    0.90428E+02
   351    0.24702E+04    0.18228E+02    0.67974E-02    0.88986E+02
   352    0.24451E+04    0.18376E+02    0.67685E-02    0.87514E+02
   353    0.24204E+04    0.18522E+02    0.67416E-02    0.86027E+02
   354    0.23960E+04    0.18665E+02    0.67167E-02    0.84501E+02
   355    0.23721E+04    0.18806E+02    0.66938E-02    0.82953E+02
   356    0.23486E+04    0.18945E+02    0.66728E-02    0.81389E+02
   357    0.23254E+04    0.19081E+02    0.66535E-02    0.79795E+02
   358    0.23027E+04    0.19213E+02    0.66361E-02    0.78185E+02
   359    0.22803E+04    0.19343E+02    0.66203E-02    0.76545E+02
   360    0.22583E+04    0.19471E+02    0.66062E-02    0.74886E+02
   361    0.22367E+04    0.19595E+02    0.65937E-02    0.73204E+02
   362    0.22156E+04    0.19717E+02    0.65827E-02    0.71500E+02
   363    0.21949E+04    0.19836E+02    0.65731E-02    0.69779E+02
   364    0.21746E+04    0.19951E+02    0.65650E-02    0.68035E+02
   365    0.21547E+04    0.20064E+02    0.65582E-02    0.66275E+02
   366    0.21352E+04    0.20173E+02    0.65527E-02    0.64496E+02
   367    0.21162E+04    0.20278E+02    0.65484E-02    0.62701E+02
   368    0.20975E+04    0.20381E+02    0.65453E-02    0.60890E+02
   369    0.20794E+04    0.20481E+02    0.65433E-02    0.59061E+02
   370    0.20617E+04    0.20577E+02    0.65424E-02    0.57220E+02
   371    0.20444E+04    0.20669E+02    0.65424E-02    0.55364E+02
   372    0.20275E+04    0.20759E+02    0.65434E-02    0.53495E+02
   373    0.20111E+04    0.20844E+02    0.65452E-02    0.51612E+02
   374    0.19951E+04    0.20927E+02    0.65479E-02    0.49719E+02
   375    0.19795E+04    0.21005E+02    0.65513E-02    0.47814E+02
   376    0.19644E+04    0.21081E+02    0.65554E-02    0.45899E+02
   377    0.19498E+04    0.21152E+02    0.65601E-02    0.43977E+02
   378    0.19356E+04    0.21220E+02    0.65654E-02    0.42043E+02
   379    0.19218E+04    0.21284E+02    0.65712E-02    0.40103E+02
   380    0.19085E+04    0.21346E+02    0.65774E-02    0.38155E+02
   381    0.18957E+04    0.21400E+02    0.65841E-02    0.36201E+02
   382    0.18832E+04    0.21454E+02    0.65911E-02    0.34243E+02
   383    0.18712E+04    0.21502E+02    0.65984E-02    0.32279E+02
   384    0.18598E+04    0.21546E+02    0.66059E-02    0.30312E+02
   385    0.18486E+04    0.21588E+02    0.66136E-02    0.28341E+02
   386    0.18380E+04    0.21626E+02    0.66215E-02    0.26369E+02
   387    0.18278E+04    0.21658E+02    0.66294E-02    0.24395E+02
   388    0.18180E+04    0.21687E+02    0.66373E-02    0.22420E+02
   389    0.18087E+04    0.21711E+02    0.66451E-02    0.20446E+02
   390    0.17999E+04    0.21733E+02    0.66529E-02    0.18474E+02
   391    0.17915E+04    0.21750E+02    0.66605E-02    0.16503E+02
   392    0.17835E+04    0.21765E+02    0.66679E-02    0.14535E+02
   393    0.17760E+04    0.21774E+02    0.66749E-02    0.12570E+02
   394    0.17688E+04    0.21780E+02    0.66817E-02    0.10610E+02
   395    0.17621E+04    0.21781E+02    0.66881E-02    0.86542E+01
   396    0.17559E+04    0.21779E+02    0.66940E-02    0.67055E+01
